Date,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Crypto,Bond,Bond,Bond,Bond,Bond,Bond,Bond,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,Comms,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,FX,RE,RE,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock,Stock
2/2/2016,3.69166E-05,0.148314998,0.070653603,374.4479981,0.00327671,8.98668E-05,4.105430126,0.000168209,3.07E-08,0.319355011,0.000262285,2.439640045,0.791437984,0.00562231,0.00139258,3.075870037,0.018453101,0.060815401,0.39785701,0.00151276,0.00792747,0.414124012,2.00239E-05,2.246690035,2.62114E-05,0.000562444,1,0.038838401,0.670531988,0.000587998,0.00179601,0.501037002,0.00676827,1.56891E-05,0.000123567,215.1914,16.151,9.585,212.2425,1.494,1.864,1.543,256.27,372.5,886.25,475.25,157.85,64.2,135.725,32.72,29.44,62.3,12.99,29.88,1.0109,35120,14.29,1128.71,495,850,0.7038,1.4051,1.0182,6.5795,6.8337,1.0916,1.4408,7.7983,67.965,119.94,8.7225,0.6512,8.5546,214.71,172.69,23.62000084,115.75,68.80302429,143.8999939,27.60499954,88.51000214,98.75393677,735,74.02999878,63.22000122,1865,125.699997,21.96999931,5295,12.51000023,38.23249817,39.04550171,817.5,57.02999878,1158.400024,224,53,7.014999867,156.3999939,1220,12.18533325,3078
2/3/2016,3.54148E-05,0.146118999,0.064665198,369.9490051,0.00319969,0.000181295,4.176750183,0.000158821,6.09E-08,0.291085005,0.000265091,2.5286901,0.847589016,0.00563904,0.00123091,3.047529936,0.017962501,0.0584803,0.394136012,0.00149191,0.00815104,0.410043001,2.09252E-05,2.482359886,2.58964E-05,0.000623377,1,0.0384438,0.618927002,0.000629519,0.00180674,0.491973996,0.00688256,1.52532E-05,0.000123661,214.5569,16.151,9.464,212.303,1.463,1.881,1.531,255.36,371,876.75,480,157.95,64.55,136.85,35.04,29.57,61.94,12.89,32.28,1.0786,34270,14.68,1142.53,493,879.73,0.7167,1.3779,1.004,6.5765,6.7202,1.1103,1.4599,7.7953,67.9245,117.88,8.5653,0.6665,8.4295,216.68,172.91,24.08749962,112.3000031,69.20550537,140.75,26.55349922,90.98000336,96.97272492,721,72.69999695,62.16999817,1855,126.2399979,20.88999939,5205,12.46000004,36.34749985,37.46900177,807.5,57.40999985,1142.400024,218,52.15999985,7.050000191,154.1000061,1199,11.56533337,3020
2/4/2016,3.83945E-05,0.149360001,0.077917598,389.5939941,0.00328591,0.000120772,4.294670105,0.000155853,3.16E-08,0.308786005,0.000287009,2.578039885,1.030380011,0.00584498,0.00120466,3.162770033,0.020241801,0.060637299,0.412741005,0.00157394,0.0083708,0.421534002,0.000021307,2.493400097,3.11675E-05,0.000593188,1,0.0436095,0.633823991,0.000600882,0.00180279,0.507164002,0.00697046,1.72706E-05,,214.9292,16.151,9.605,212.0314,1.519,1.864,1.566,250.56,368.5,874.5,472.75,156.525,65.125,137.075,34.46,28.81,60.23,12.89,31.72,1.0805,36350,14.873,1155.36,509,907.79,0.7199,1.3751,0.9928,6.5638,6.6589,1.1206,1.4587,7.7887,67.5345,116.74,8.5018,0.672,8.398,215.21,170.76,24.14999962,109.9000015,69.76898956,140.6000061,26.81299973,91.47000122,96.90383911,714.5,71.48999786,61.75,1856,127.4400024,20.90500069,5200,12.73999977,35.40050125,36.50149918,804,58.40000153,1131.733276,216.199997,52,7.052499771,154,1199,11.6886673,2953.5
2/5/2016,4.02676E-05,0.153435007,0.068309903,386.5490112,0.00339092,0.000108132,4.276440144,0.000158135,6.27E-08,0.278878987,0.000305498,2.538990021,1.019819975,0.00600332,0.00121543,3.137409926,0.0208754,0.0596513,0.409541011,0.00157178,0.00869579,0.417429,2.10027E-05,2.875920057,3.09239E-05,0.000588681,1,0.051007502,0.613575995,0.000630544,0.00183388,0.496351987,0.00726208,1.91381E-05,0.000150613,213.9956,16.152,9.675,212.0078,1.564,1.848,1.563,244.29,365.75,867.5,466.75,153.825,64.8,136.05,34.06,28.74,59.97,13.27,30.89,1.059,35160,14.97,1173.29,509,907.5,0.7062,1.3913,0.9905,6.571,6.6919,1.1156,1.45,7.7891,67.7998,116.89,8.5863,0.6627,8.4644,210.22,167.78,23.50499916,107.3000031,69.76166534,138.0500031,25.10650063,88.36000061,94.86676025,715.5,72.41000366,60.75999832,1840,126.5599976,20.32999992,5085,12.52999973,34.17850113,35.18799973,805,57.75,1137.06665,211.8999939,50.15999985,6.607500076,153.199997,1170,10.84000015,2967.5
2/8/2016,3.76905E-05,0.149617001,0.066486098,373.446991,0.00338049,0.000153095,4.162109852,0.000175146,6.12E-08,0.346037,0.000286896,3.17979002,0.97904402,0.00577581,0.00121647,3.062160015,0.020724099,0.060552198,0.400867999,0.00153095,0.00834723,0.411098003,0.000020431,2.782180071,5.22826E-05,0.000550806,1,0.043240801,0.709582984,0.000590154,0.00184127,0.481635988,0.00799082,0.000014969,0.000181596,211.0884,16.151,10.422,212.0851,1.701,1.735,1.414,241.13,362.25,862.5,458.5,149.325,65.025,133.05,32.88,28.87,59.6,13.45,29.69,1.0464,35450,15.31,1190.76,496,920.99,0.7083,1.3922,0.9866,6.571,6.6684,1.1195,1.4431,7.7934,68.0238,115.84,8.5884,0.6625,8.4423,203.1,161.62,23.75250053,102.949997,67.61751556,135.1000061,24.40500069,86.36000061,93.00682068,679,69.30000305,60.25,1777,126.7799988,19.58499908,4779,12.07999992,34.13700104,35.20800018,788,56.54000092,1086.93335,203,49.40999985,6.304999828,150.0500031,1126,9.866000176,2939.5
2/9/2016,3.76019E-05,0.149580002,0.061897401,376.0289917,0.00334084,0.000154189,3.972670078,0.000165471,5.32E-08,0.300399989,0.000291881,4.044640064,0.960821986,0.00559094,0.00120674,3.081549883,0.0202966,0.060552601,0.39803499,0.00164719,0.00838501,0.410151005,2.04412E-05,2.814949989,4.51235E-05,0.000554194,1,0.044616401,0.706942976,0.000543372,0.0018259,0.464850009,0.00781542,1.88279E-05,0.00016171,209.7837,16.151,10.979,211.7069,1.693,1.729,1.418,241.86,361,863.25,457.5,149,64.85,131.4,30.32,29.04,58.64,13.39,27.94,0.9749,33600,15.232,1188.46,517,932.2,0.7069,1.3863,0.9724,6.571,6.6083,1.1291,1.4471,7.7971,67.8907,115.1,8.5812,0.6633,8.4149,199.87,158.66,23.74749947,103.199997,68.16636658,131.3500061,24.10350037,84.97000122,91.68813324,669,67.83000183,59.58000183,1781,127.7200012,19.03499985,4835,11.60000038,33.90549851,35.05099869,791,56.20000076,1070.93335,202.3999939,49.27999878,6.372499943,147.949997,1149,9.883333206,2931.5
2/10/2016,0.000041118,0.150020003,0.054474302,381.6489868,0.00345914,0.000152646,3.836800098,0.000171496,6.18E-08,0.334325999,0.00029808,4.436260223,1.121330023,0.00531796,0.00124859,3.095249891,0.028604999,0.0607615,0.400505006,0.0015837,0.00820667,0.413444012,2.05269E-05,2.805190086,4.19814E-05,0.000564647,1,0.043459099,0.637787998,0.000535124,0.00184859,0.480423987,0.00785346,3.04052E-05,0.000156462,210.682,16.15,11.266,211.6745,1.64,1.705,1.413,241.93,360.25,862.25,461.25,151.225,65.15,132.475,30.84,28.48,58.88,13.38,27.45,0.9749,32200,15.276,1197.11,519,932.24,0.7095,1.3923,0.9736,6.571,6.6096,1.1289,1.452,7.7927,67.8508,113.32,8.5148,0.6684,8.3754,205.57,163.1,23.56749916,104,69.27136993,133.6000061,24.52400017,81.73999786,93.34141541,682.5,69.08000183,59.33000183,1798,126.5800018,20.29999924,5015,11.63000011,34.20600128,35.34249878,805.5,55.52000046,1090.133301,209.699997,49.70999908,6.357500076,151,1151,9.578000069,2940.5
2/11/2016,3.82484E-05,0.149446994,0.055038601,379.6539917,0.0037361,0.000167016,3.261189938,0.000171398,3.07E-08,0.316606998,0.000289788,6.013100147,1.159500003,0.00532261,0.00126767,3.075619936,0.034367401,0.0603486,0.389167011,0.00158285,0.00812906,0.409117013,0.000019581,3.192889929,6.07446E-05,0.000561554,1,0.043520998,0.642445982,0.000506435,0.00187795,0.516381025,0.00781518,3.05461E-05,0.000144241,207.8774,16.15,11.47,211.6747,1.713,1.644,1.303,234.41,360.25,873.5,458.25,150.25,65.525,130.125,30.06,28.39,58.42,13.07,26.21,0.9791,,15.74,1246.51,521,956.49,0.7108,1.3933,0.9728,6.571,6.5916,1.1321,1.4475,7.79,68.4608,112.41,8.557,0.6715,8.375,199.38,157.38,23.42499924,100.5999985,67.67606354,126.5500031,25.19099999,81.80999756,91.34370422,651,67.18000031,58.13999939,1763,125.0899963,18.88500023,5230,10.93000031,34.15549851,35.31800079,773.5,53.0699997,1048.533325,199.5,49.68999863,6.324999809,146.699997,1132,10.03133297,2905
2/12/2016,4.30667E-05,0.148048997,0.064491898,384.2630005,0.00482642,0.000207453,3.791340113,0.000326169,9.33E-08,0.299681008,0.000300687,5.546979904,1.13538003,0.00542848,0.001304,3.11187005,0.040830001,0.0613112,0.401771992,0.00189781,0.0093181,0.441383004,2.00707E-05,3.539060116,9.60657E-05,0.000806398,1,0.045949999,0.690649986,0.000609238,0.00234394,0.612498999,0.00797939,3.43733E-05,0.000161353,209.4966,16.152,11.47,211.1597,1.64,1.746,1.42,235.56,358.75,872.75,457.5,150.025,65.89,129.95,33.36,28.82,58.9,13.15,29.44,1.0693,32580,15.71,1237.66,526,951.24,0.7097,1.3845,0.9768,6.571,6.631,1.1258,1.4505,7.789,68.1082,113.2,8.5787,0.6629,8.4159,201.82,159.72,23.49749947,102.3000031,68.67861939,129,25.35400009,82.04000092,93.26268768,652.5,70.26000214,58.59999847,1790,128.0700073,19.35000038,5355,11.65999985,34.11999893,35.3445015,791.5,57.49000168,1062.400024,207.699997,50.5,6.432499886,150.1499939,1139,10.06933308,2944.5
2/16/2016,4.21955E-05,0.205541998,0.059248202,407.4880066,0.00512093,0.000191536,3.482539892,0.000224177,6.41E-08,0.332399994,0.000291608,4.315289974,1.159340024,0.00587731,0.0013986,3.209009886,0.047157198,0.057171602,0.409754008,0.00235956,0.00899756,0.452894002,2.39651E-05,3.871140003,8.96474E-05,0.00107057,1.000010014,0.061046101,0.774460971,0.000518188,0.00264916,0.935743988,0.00845089,4.04766E-05,0.000199686,211.0809,15.9,11.286,211.4342,1.63,1.777,1.44,238.83,363,879.75,464.25,154.5,70.15,132.95,32.18,28.26,59.85,13.22,29.04,1.027,34040,15.225,1199.96,509,926.99,0.7108,1.3859,0.988,6.5154,6.6971,1.1141,1.4303,7.791,68.4635,114.06,8.6182,0.6573,8.5056,206.66,163.46,24.15999985,104.4000015,67.20040131,130.449997,26.05500031,83.98000336,93.78425598,676,72.8199997,59.95999908,1852,128.5599976,20.02000046,5480,11.85000038,34.54999924,35.88199997,822.5,58.34999847,1084.800049,211.699997,51.09000015,6.747499943,154.3500061,1183,10.34466744,3015
2/17/2016,3.79342E-05,0.151870996,0.104473002,416.321991,0.00427677,0.00039133,3.677079916,0.000216767,3.07E-08,0.337933004,0.000278482,3.757240057,1.092550039,0.00622839,0.00186481,3.241029978,0.0511663,0.059310399,0.418150008,0.00265189,0.00870907,0.455590993,2.08525E-05,4.163219929,7.90987E-05,0.00112101,1,0.053266998,0.700474024,0.000466022,0.002158,0.733156025,0.00813791,4.22615E-05,0.000206183,213.2414,15.9,11.186,211.555,1.614,1.817,1.482,242.79,367.25,882.5,468.5,156,71.15,134.1,34.5,28.53,59.87,13.16,30.66,1.0879,31710,15.288,1208.76,513,942.63,0.7182,1.3667,0.9919,6.527,6.7069,1.1127,1.4294,7.7854,68.3188,114.08,8.5419,0.6626,8.514,211.33,167.02,24.53000069,105.949997,68.55421448,134.6000061,26.70499992,86.27999878,96.13624573,688.5,75.38999939,60.75,1903,130.2599945,20.82999992,5675,12.22999954,35.41999817,36.5984993,850,58.77000046,1107.199951,226.6000061,52.41999817,6.914999962,155.0500031,1207,11.24533272,3050
2/18/2016,3.37574E-05,0.164335996,0.081118003,422.3729858,0.00429206,0.000308274,3.52967,0.000217923,6.50E-08,0.343147993,0.000277825,4.399129868,1.081959963,0.00582352,0.0016066,3.251430035,0.047666602,0.058272701,0.412858993,0.00221704,0.0086477,0.44954899,2.16116E-05,4.097020149,8.44746E-05,0.00134654,1,0.053812999,0.740698993,0.000557022,0.00212236,0.774532974,0.0079953,5.61225E-05,0.000185809,214.1814,15.901,10.977,212.215,1.561,1.76,1.445,242.15,365.5,879.75,462.25,156.475,70.775,135.15,34.28,29.11,59.91,12.78,30.77,1.0792,32650,15.409,1231.95,507,943.4,0.7156,1.3724,0.9923,6.5163,6.7189,1.1103,1.4331,7.7807,68.5317,113.23,8.5891,0.6641,8.4429,212.31,167.74,24.06500053,105.5,68.9054718,135.75,26.25,85.91999817,97.38604736,688,75.34999847,60.43999863,1905,130.8600006,20.80500031,5620,11.97000027,34.86750031,35.87549973,860.5,57.81000137,1101.866577,223.3000031,52.18999863,7.510000229,153.5500031,1209,11.11800003,3025.5
2/19/2016,3.06876E-05,0.153209999,0.0707222,420.7850037,0.00443296,0.00024827,3.50948,0.000210239,3.24E-08,0.325567991,0.00029683,4.737889767,1.068860054,0.00522228,0.00216051,3.252789974,0.0500816,0.058082499,0.413709015,0.00220732,0.00868487,0.454317004,2.52901E-05,4.17840004,0.000084157,0.00259077,1,0.051520199,0.731474996,0.000564727,0.00211039,0.819087982,0.00824475,8.66714E-05,0.00020619,213.492,15.902,11.043,212.2473,1.57,1.748,1.418,242.39,365.5,878.25,461.75,155.875,68.9,135.375,33.01,29.09,60.01,12.52,29.64,1.0255,32200,15.33,1227.81,507,938.7,0.7148,1.3765,0.9898,6.5202,6.7045,1.1132,1.4404,7.7735,68.535,112.54,8.5521,0.6629,8.4423,214.34,168.49,24.01000023,104.8000031,69.62262726,134.0500031,26.74500084,88.01000214,96.47084045,692.5,73.83000183,60.34999847,1904,131.0500031,20.39999962,5685,11.92000008,35.04550171,36.10549927,860,57.8199997,1105.06665,222,51.8199997,7.610000134,154.6499939,1216,11.10533333,3034
2/22/2016,3.28342E-05,0.153742001,0.063463897,437.7479858,0.00412921,0.000262273,4.196720123,0.000226667,6.96E-08,0.354887992,0.000282672,5.616499901,0.991805017,0.00539209,0.00203301,3.483629942,0.059382699,0.0570013,0.434345007,0.0033571,0.00805933,0.495076001,3.05679E-05,4.37748003,8.30532E-05,0.00255595,1,0.048277199,0.667298973,0.00067028,0.00197585,0.778029978,0.00805031,6.58654E-05,0.000205447,214.7918,15.901,11.046,212.5524,1.527,1.766,1.394,243.4,367.5,881,458.5,155.175,69.25,136.425,34.69,30.14,57.74,12.61,31.48,1.0551,31870,15.17,1208.36,501,926.5,0.7222,1.3705,0.9994,6.5197,6.7652,1.1026,1.4148,7.7718,68.523,112.91,8.5902,0.6698,8.4982,217.36,168.83,24.21999931,106.3000031,70.74958801,136.25,27.97500038,87.91999817,97.39588928,671,75.19999695,60.90999985,1908,131.9900055,20.77000046,5650,12.35000038,35.32300186,36.45249939,866,58.5699997,1080.533325,225.199997,52.65000153,7.880000114,157.1000061,1231,11.84933281,3082
2/23/2016,3.17733E-05,0.163507998,0.0867173,420.7359924,0.00418561,0.000294347,3.795739889,0.000214582,6.79E-08,0.324429989,0.000279807,5.586209774,0.980428994,0.00533627,0.00175906,3.396929979,0.061608098,0.057255302,0.417535007,0.00279629,0.00776739,0.463952988,2.77323E-05,4.245230198,7.57325E-05,0.00217973,1,0.0436249,0.614360988,0.000648098,0.00190342,0.75652802,0.00796969,0.000055143,0.000197633,214.765,15.901,10.906,212.5712,1.532,1.745,1.433,243.67,362,869.25,448,157.025,69.95,136.95,33.27,29.96,58.17,14,31.87,1.0221,32320,15.29,1227.06,498,944.1,0.7202,1.3792,0.9907,6.5263,6.775,1.1017,1.4022,7.7676,68.551,112.1,8.602,0.6637,8.4895,214.32,166.26,23.67250061,105.949997,69.11037445,135,27.64699936,88.58000183,95.65403748,661,73.13999939,63.36999893,1903,130.7400055,20.27000046,5660,12.07999992,34.79249954,35.86449814,859.5,56.11999893,1057.599976,218.8000031,51.18000031,7.900000095,156.6000061,1216,11.81400013,3066
2/24/2016,3.29876E-05,0.153819993,0.077414997,424.9549866,0.00411004,0.000255061,4.020939827,0.000215985,1.01E-07,0.336966008,0.000277561,6.236470223,1.074249983,0.00527716,0.00168437,3.374870062,0.069224998,0.058921699,0.418336004,0.00241033,0.00803493,0.477212995,2.28658E-05,4.803689957,8.92714E-05,0.00227093,0.999844015,0.047856599,0.704450011,0.000650848,0.00195924,0.801250994,0.00807609,5.52302E-05,0.000199798,214.17,15.901,10.998,212.6556,1.533,1.742,1.363,241.12,359.75,867.5,442.75,157.95,71.475,136.975,34.41,29.54,57.7,13.97,32.15,1.0594,31200,15.244,1228.96,498,938,0.7196,1.37,0.9887,6.529,6.7752,1.1011,1.3926,7.7683,68.4215,112.17,8.6651,0.6652,8.4879,209.94,162.22,24.02499962,103.75,67.93950653,132.8500061,27.70199966,89.20999908,93.28237152,644.5,70.19999695,62.63999939,1912,131.0299988,19.5,5620,11.77999973,34.97800064,36.04499817,867,56.13999939,1031.466553,213.8000031,51.36000061,7.954999924,154.25,1217,11.9333334,3038
2/25/2016,3.28178E-05,0.153156996,0.067933299,424.5440064,0.00397928,0.000237765,3.912460089,0.000205091,1.01E-07,0.350636005,0.000269377,6.104800224,1.054859996,0.00550722,0.00160477,3.365520001,0.066044703,0.063549504,0.420944005,0.00242011,0.00763609,0.480533004,2.55195E-05,4.632199764,7.64179E-05,0.00242284,1,0.045734901,0.664683998,0.000629334,0.00197524,0.806427002,0.00802735,5.10534E-05,0.000198759,215.5961,15.901,10.979,212.832,1.513,1.697,1.369,242.65,355.5,859,445.25,159.1,71.125,137.875,35.29,29.23,58.16,14.24,33.07,1.07,31920,15.14,1234.26,487,925.7,0.7231,1.3529,0.99,6.532,6.7717,1.1021,1.3962,7.772,68.7578,112.98,8.6275,0.6718,8.5045,213.62,165.09,24.19000053,102,68.77375031,135.0500031,27.7574997,89.91999817,93.89250946,657.5,71.30000305,64.0699997,1940,132.3099976,19.73500061,5705,12.09000015,35.28749847,36.45600128,873.5,57.00999832,1062.93335,219.699997,52.09999847,7.972499847,156.8500061,1253,12.49533272,3104
2/26/2016,3.27528E-05,0.148696005,0.068502702,432.1520081,0.0041095,0.000728415,3.966919899,0.000207505,6.83E-08,0.345340014,0.000259282,5.92166996,1.001970053,0.00582526,0.00164143,3.416790009,0.071634904,0.064064696,0.421324015,0.00249558,0.00749933,0.479961991,0.00002718,4.883319855,7.77874E-05,0.00336945,1,0.044097301,0.640832007,0.000645268,0.00194278,0.813594997,0.00805793,5.17287E-05,0.000206887,217.5907,15.63,10.538,212.9892,1.487,1.764,1.4,240.01,354.5,855,443.25,158.65,70.85,137.55,35.1,29.85,57.92,13.91,32.78,1.0512,36350,14.68,1222.21,492,913.3,0.7128,1.351,0.9963,6.539,6.8188,1.0931,1.3868,7.7747,68.7273,113.99,8.6839,0.6625,8.5505,214.06,166.01,24.22750092,102.0999985,70.20074463,137.8500061,27.76149941,90.8199997,96.27401733,659,73.88999939,63.54000092,1935,131.9199982,20.30999947,5725,12.71000004,35.25350189,36.24300003,885.5,57.54000092,1073.06665,226.1000061,51.29999924,7.920000076,156.6499939,1249,12.68933296,3097
2/29/2016,3.86731E-05,0.140144005,0.071226597,437.696991,0.00397588,0.00114359,3.921360016,0.000205911,6.89E-08,0.341742009,0.000249722,6.33698988,0.999909997,0.00607496,0.00158612,3.44611001,0.090685397,0.062700801,0.420130998,0.00193227,0.00736796,0.469731987,2.64738E-05,5.165860176,8.32496E-05,0.00333699,1.000020027,0.040211,0.62747401,0.000646855,0.00194938,0.870503008,0.00792256,0.000048162,0.000205933,218.8781,15.622,10.477,213.4114,1.414,1.74,1.337,239.67,353.5,853,445,158.15,69.975,139.5,35.97,29.34,58.01,14.56,33.75,1.076,35820,14.88,1237.76,494,929.99,0.7138,1.3538,0.998,6.5525,6.8597,1.0871,1.3915,7.777,68.1983,112.66,8.6859,0.6588,8.5653,215.79,167.81,24.17250061,103.5999985,70.38368988,137.25,27.62599945,91.01999664,94.89628601,659,75.15000153,64.23000336,1933,134.1699982,20.29500008,5640,12.94999981,34.88850021,35.86100006,887.5,56.29999924,1076.266602,227,50.88000107,7.840000153,156,1242,12.79533291,3092
3/1/2016,3.22705E-05,0.168035001,0.067217797,435.1229858,0.00394664,0.000726619,3.901180029,0.000231061,6.87E-08,0.32911101,0.000248716,7.653689861,0.96893698,0.00641422,0.00155259,3.432970047,0.080695801,0.063721001,0.421564013,0.00197971,0.00697461,0.462345988,2.96238E-05,5.175350189,6.96197E-05,0.00320928,0.999991,0.040085498,0.619857013,0.000627663,0.00190929,0.847995997,0.00800566,3.91791E-05,0.000147934,220.7075,15.622,10.597,213.4076,1.4,1.835,1.399,243.17,353.75,850.75,438.5,158.05,70.4,137.1,36.81,29.23,58.25,14.39,34.4,1.0995,35850,14.843,1231.86,511,938.8,0.7174,1.3406,0.9969,6.55,6.8623,1.0864,1.3946,7.7708,67.7434,113.98,8.6469,0.6627,8.6241,218.86,170.08,25.1324997,104.5999985,71.18134308,139.75,28.95199966,93.79000092,96.5102005,679.5,78.30999756,64.52999878,1969,136.9400024,20.8199997,5805,13.35000038,35.94049835,37.10850143,916.5,59.20000076,1108.266602,236.3000031,52.58000183,8.1875,158.949997,1268,12.42333317,3148.5
3/2/2016,3.40584E-05,0.143741995,0.054204602,423.9890137,0.00382636,0.000759977,3.884360075,0.000259364,3.37E-08,0.328707993,0.000244038,8.465390205,0.994229019,0.00634146,0.00159242,3.365020037,0.085979603,0.067635499,0.410513014,0.00205915,0.00692616,0.455870003,2.80236E-05,7.207809925,7.20781E-05,0.00314327,0.999961972,0.0395208,0.646447003,0.00064505,0.0018837,0.827633023,0.00803018,4.27016E-05,0.000152844,222.1847,15.612,10.324,213.3854,1.454,1.848,1.463,241.74,354.5,854.25,442.75,158.3,70.05,136.3,36.93,28.98,58.04,14.67,34.66,1.1065,35130,14.93,1239.91,517,931.74,0.7293,1.3415,0.9963,6.5499,6.862,1.0866,1.4076,7.772,67.3853,113.45,8.6634,0.6671,8.6075,218.72,170.86,25.1875,104.3000031,70.85935211,142.25,29.01049995,93.33999634,97.26795197,683,80.43000031,63.33000183,1945,136.7299957,21.43499947,5745,13.44999981,35.94250107,36.97399902,892.5,59.75999832,1115.733276,236.6000061,52.95000076,8.234999657,155.75,1234,12.55599976,3073.5
3/3/2016,3.20704E-05,0.152972996,0.055206101,421.651001,0.0040554,0.00061963,4.709529877,0.000273604,2.45E-08,0.327021986,0.000244975,9.294150353,1.083109975,0.00614356,0.00157395,3.323529959,0.096208297,0.069324501,0.418161005,0.00171136,0.0074836,0.48615399,0.000027679,8.011369705,8.43302E-05,0.00302202,0.999998987,0.039521299,0.627287984,0.000605476,0.00189016,1.090010047,0.00816162,3.79663E-05,0.000168607,222.83,15.612,10.22,213.7658,1.423,1.83,1.432,242.57,353.75,856.25,453.25,157.6,70.35,135.45,37.07,28.63,58.42,14.84,34.57,1.1202,34680,15.238,1263.31,524,949.5,0.7349,1.3399,0.9922,6.5312,6.8094,1.0955,1.4177,7.7675,67.1123,113.67,8.5832,0.6716,8.5234,219.01,171.09,25.375,103.5500031,70.95449066,141.5,28.87450028,94.69999695,96.06735992,685,81.15000153,63.04000092,1953,136.8399963,21.58499908,5705,13.63000011,35.62099838,36.57949829,887,59.95999908,1124.266602,235.8999939,52.34999847,8.162500382,153.199997,1226,13.04933262,3057.5
3/4/2016,3.16313E-05,0.152847007,0.067700103,410.9389954,0.00418801,0.000526497,4.634679794,0.00024247,3.26E-08,0.305195004,0.000238487,10.40600014,1.165889978,0.00588599,0.00153626,3.250230074,0.098300703,0.065582201,0.413076013,0.0019538,0.00722699,0.473340988,2.90284E-05,7.890029907,7.81519E-05,0.00285397,1,0.043187998,0.626962006,0.000636593,0.00191399,1.099329948,0.00809603,4.11121E-05,0.000180983,224.1792,15.613,10.078,213.4834,1.468,1.883,1.487,246.72,354.5,870.5,454.75,158.5,70.8,136.35,38.72,27.93,58.93,14.83,35.92,1.1613,35020,15.49,1259.06,550,979.1,0.744,1.3313,0.9934,6.5066,6.7805,1.1001,1.4225,7.7634,66.9278,113.75,8.4734,0.6812,8.4674,219.75,171.6,25.75250053,105.949997,71.40087891,141.1499939,28.75699997,95.34999847,96.92352295,686,82.62999725,63.75999832,1962,137.9700012,21.35000038,5715,13.53999996,35.54449844,36.51100159,897,60.04999924,1130.666626,239.5,52.02999878,8.137499809,155.699997,1227,13.40266705,3109
3/7/2016,3.22099E-05,0.155993,0.075348303,414.3210144,0.00453631,0.000605144,4.302730084,0.000216282,3.22E-08,0.282647997,0.00023273,9.552630425,2.106650114,0.00605951,0.00122389,3.267750025,0.103591003,0.064323701,0.479301006,0.00227136,0.00750617,0.468910009,2.91379E-05,8.493579865,0.00010358,0.0029461,0.999997973,0.041261099,0.698646009,0.00162236,0.00239199,1.071210027,0.00791761,0.000049979,0.000153307,224.7402,15.612,9.904,213.7284,1.456,1.904,1.484,244.79,355,873.5,457.75,157.95,70.05,135.95,40.84,27.7,58.92,14.66,37.9,1.2225,36300,15.644,1267.01,571,998.81,0.7466,1.3277,0.9951,6.5155,6.7748,1.1012,1.4263,7.7633,66.979,113.43,8.4975,0.6798,8.4704,218.31,170.15,25.46750069,105.5999985,72.17658234,141.1000061,28.13999939,96.04000092,96.68733978,674,81.87000275,63.68000031,1952,138.7200012,21.05500031,5650,13.59000015,34.75799942,35.63999939,895,59.93999863,1110.400024,237.3999939,51.02999878,8.085000038,153.8999939,1224,13.68599987,3087
3/8/2016,3.24405E-05,0.151722997,0.086954497,413.9719849,0.00484824,0.000674897,4.599689961,0.000231453,6.47E-08,0.305514991,0.000219746,9.84720993,2.877449989,0.00684349,0.00128308,3.254220009,0.105140001,0.067194998,0.549944997,0.00220687,0.0086679,0.490521997,3.11983E-05,8.283579826,9.10738E-05,0.00340867,1,0.039995901,0.760782003,0.00163489,0.002216,1.186540008,0.00794937,6.62703E-05,0.000157338,224.0807,15.612,9.751,214.0082,1.423,1.834,1.385,245.77,358.75,877.5,461.25,158.975,69.775,137.125,39.65,28.23,58.21,14.86,36.5,1.2,37260,15.31,1260.71,575,978.99,0.7438,1.3407,0.9953,6.5044,6.7761,1.1009,1.4214,7.7642,67.3027,112.61,8.5547,0.6742,8.4834,215.74,168.16,25.2574997,104.3000031,72.15462494,140.8000031,28.01300049,93.79000092,96.04767609,677,80.01999664,63.27000046,1955,137.8000031,20.70000076,5610,13.25,34.69850159,35.67649841,884.5,58.77999878,1114.666626,233.8000031,51.65000153,7.9375,154.8000031,1228,13.50666714,3110
